,name,weight,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Linoleic Acid,Alpha-Linolenic Acid,snack,snack1,snack2,snack3,snack_breakfast,breakfast1,breakfast2,breakfast3,rice,soup,side_dish1,side_dish2,kimchi,special,empty,rice_type1,rice_type2,rice_type3,rice_type4,rice_type5,rice_type6,rice_type7,rice_type8,rice_type9,rice_type10,rice_type11,rice_type12,rice_type13,rice_type14,rice_type15,rice_type16,rice_type17,rice_type18,rice_type19,rice_type20,rice_type21,rice_type22,rice_type23,rice_type24,simple_rice
1809,메란장조림,60.6,82.268,5.60381,4.53263,4.13929,0.0985,33.163,1.23611,121.626,58.42941667,0.083782,0.281438,1.03946,619.36278,15.17661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,메추리알고구마조림,95.6,144.4,6.15796,4.62032,18.84511,1.3875,39.119,1.4479,192.298,91.6805,0.106087,0.31957,3.2018,657.5942,16.83352,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,메추리알곤약조림,81.6,82.66,5.8108,4.53801,4.37998,0.8624,47.366,1.30911,190.032,90.58208334,0.081002,0.325188,0.644,623.07475,14.42341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,메추리알볼어묵조림,61,73.112,4.77697,2.76526,7.21992,0.4037,26.804,0.81758,261.69,65.1,0.045079,0.188954,1.40486,540.99863,39.8433,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,메추리알어묵조림,46.5,69.573,4.6193,3.04711,5.67588,0.2814,24.125,0.73801,260.336,65.04441667,0.041062,0.185318,0.2114,664.58615,41.37831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,메추리알장조림,63.5,88.733,6.06983,4.54737,5.36983,0.4709,35.39,1.35347,256.59,92.11041667,0.081526,0.346856,2.26516,623.84208,18.70601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,메추리알케첩조림,64.5,84.067,5.65001,4.23862,5.21827,0.6193,33.538,1.22372,129.992,93.25166667,0.081836,0.261866,1.27046,501.58023,12.8212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,메추리알피망케첩조림,72.9,85.607,5.74395,4.24128,5.63617,0.8097,33.384,1.28532,128.396,71.47933333,0.089228,0.278932,9.78666,498.23675,15.95412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,멸치마늘조림,16.9,47.331,5.06204,1.95891,2.06317,0.0715,70.826,0.14681,363.372,0.001083333,0.005007,0.0486,0.16604,300.41795,163.89129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,뱅어포간장조림,26.8,85.086,8.70193,4.39503,2.08226,0.0286,140.47,0.52479,163.384,0.04775,0.027707,0.042744,0.78186,571.196,317.14579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,볼어묵조림,89.9,115.063,5.50917,4.9299,12.95271,0.9105,27.142,0.4288,364.244,45.24516667,0.013292,0.070892,8.23896,1519.90485,420.14932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,볼어묵채소조림,90.5,115.357,5.57182,4.82681,12.94305,1.0071,30.424,0.47696,397.569,45.96758334,0.013145,0.06644,5.36476,1471.1499,422.21085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,소고기메란조림,75.4,103.303,8.95498,5.28521,4.17025,0.3643,33.713,1.57677,196.005,90.85266667,0.093848,0.327438,0.71196,646.16781,15.11702,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,소시지케첩채소조림,78.4,137.2,6.95828,8.5344,8.0192,0.952,20.524,0.42588,384.104,36.84333334,0.13426,0.07581,18.0341,1366.62106,239.63674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,아몬드잔멸치조림,22.4,84.798,6.57874,5.40918,2.83752,1.0262,95.564,0.46032,363.748,0.099166667,0.005138,0.141708,0,1186.49258,165.41308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,양념꼬치어묵,54.9,106.149,5.03778,4.80385,10.88001,0.1782,22.894,0.33366,361.805,11.68616667,0.002491,0.046857,0.78186,1465.15525,417.23606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,어묵감자조림,98.3,127.989,5.93949,4.83385,15.68615,1.2717,30.796,0.58249,431.04,44.81191667,0.02267,0.088444,5.65386,1470.907,422.23255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,어묵고구마조림,91.3,144.019,5.51389,4.83455,19.88685,1.0547,29.326,0.49919,432.09,43.83191667,0.02141,0.078434,2.90006,1475.8658,418.64925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,어묵곤약조림,88.6,88.75,5.3019,2.20561,12.68898,1.1074,39.596,0.36971,430.062,43.23875,0.008692,0.089498,1.0556,998.55475,101.65741,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,어묵당근조림,84.4,116.576,5.47055,4.87476,13.08298,0.9358,30.39,0.45028,433.842,107.6263333,0.013285,0.084376,1.82766,1496.71985,418.77386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,어묵케첩조림,49.8,78.428,5.37705,3.54779,5.79922,0.3276,28.078,0.88466,241.607,45.27925,0.051933,0.189098,0.6356,660.86785,41.79067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,어묵피망조림,68.8,83.574,5.29699,1.95007,11.68318,0.6474,24.382,0.37709,427.62,16.02875,0.004677,0.080236,12.6981,890.62784,103.29803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,우엉어묵조림,77.3,119.449,5.60069,4.81705,13.74995,1.0127,31.566,0.50269,431.25,43.26025,0.00797,0.087394,1.07866,1469.6064,418.43995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,참치어묵조림,80.3,88.503,9.01685,2.1199,8.42912,0.8822,21.417,1.93574,383.96,44.2245,0.020705,0.072472,6.78218,503.10329,53.42258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,토마토두부무조림,152.2,105.42,6.30511,5.83241,7.30604,3.5756,47.358,1.05644,36.791,22.23941667,0.039683,0.150444,11.4534,2083.11347,542.30279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,한치어묵조림,77.3,99.289,7.07139,4.37255,7.81605,0.4247,19.246,0.40329,356.07,38.59941667,0.02176,0.070314,1.40486,1034.3408,367.81245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,홍합조림,81.3,72.167,8.23378,2.10494,4.8137,0.3472,30.311,3.60252,68.646,18.40933333,0.018016,0.229652,5.4635,279.84166,162.90414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,(수제)떡갈비구이,77.1,125.334,13.75077,5.50587,4.41316,0.1766,7.091,1.01927,227.161,1.1745,0.108497,0.18976,1.11638,733.05613,247.43123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,가자미구이,49,95.69,9.71684,4.39222,3.34768,0.1134,17.542,0.32942,96.67,3.36,0.082362,0.110208,0.84714,575.9131,318.4111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,가자미살구이,44.8,79.94,9.28256,4.3498,0.1288,0,16.828,0.29876,96.628,3.36,0.0756,0.1092,0.84,553.00672,316.97428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,가자미소금구이,45.5,79.94,9.28256,4.3498,0.1288,0,17.108,0.30016,331.807,3.36,0.0756,0.1092,0.84,553.00672,316.97428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,가자미유자청구이,51.8,96.95,9.31756,4.3498,4.3428,0,18.018,0.33376,97.678,3.389166667,0.0798,0.1204,5.04,553.00672,316.97428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,가자미찹쌀구이,47.6,90.496,9.48976,4.361,2.422,0,16.94,0.36036,96.712,3.36,0.07952,0.11144,0.84,553.00672,316.97428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,가지달걀말이,80.1,105.91,7.20426,6.9293,2.828,0.567,32.628,1.06796,174.179,77.07,0.05103,0.29687,0,1165.92112,330.52628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,갈치구이,44.8,87.5,7.77056,5.9458,0.0448,0,19.348,0.42476,42.028,8.4,0.0546,0.0462,0.42,553.00672,316.97428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,고등어구이,44.9,101.36,8.48456,7.1638,0.0028,0,10.988,0.67696,65.125,9.66,0.0756,0.1932,0.42,553.00672,316.97428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,고등어살카레구이,49,116.578,8.92052,7.58674,2.70816,0.0378,13.006,0.82978,31.542,10.09633333,0.081214,0.196336,0.42238,560.64218,317.45322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,고등어찹쌀구이,51.8,127.75,9.00256,7.1918,5.7358,0,11.228,0.83076,31.738,9.66,0.0854,0.1988,0.42,553.00672,316.97428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,고등어카레구이,47.6,111.328,8.77576,7.5726,1.6352,0,12.768,0.81956,31.528,10.09633333,0.07896,0.196,0.42,553.00672,316.97428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,굴비구이,44.8,163.52,18.64856,9.1798,0.1708,0,28.588,6.05276,173.068,0,0.0798,0.0756,0,553.00672,316.97428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,김달걀말이,45.8,78.946,5.81742,5.25805,1.9453,0,26.181,0.90857,159.444,74.1335,0.04382,0.24766,2.198,874.44084,247.89471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,깻잎달걀말이,112,118.972,8.06092,7.03248,5.55128,1.5932,84.112,1.64416,77.168,236.999,0.10318,0.360444,3.16148,1194.78268,370.86448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,날치알달걀말이,112,125.832,8.86452,7.27048,5.46868,0.7952,44.632,1.54476,259.728,148.7406667,0.05992,0.290724,2.91928,1185.05128,336.56028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,너비아니구이,84.1,172.365,8.18086,11.7368,7.6767,1.036,24.809,1.22196,26.338,16.86233333,0.03462,0.17214,1.5211,1305.15462,409.79148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,달걀말이,112,131.432,9.17812,7.99428,4.78408,0.7952,49.952,1.62876,95.368,167.7806667,0.06804,0.354984,2.77928,1338.27988,339.94828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,달걀시금치말이,93.8,127.89,9.35956,8.0598,3.6498,0,44.828,1.81076,103.068,145.53,0.0798,0.3997,12.6,1319.14972,333.91428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,달걀치즈말이,100.8,170.03,11.16556,11.4177,4.4646,0.413,168.378,1.25076,270.088,130.2058333,0.06321,0.31374,1.596,1221.95472,364.29428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,닭가슴살구이+소스,98,97.132,10.7296,3.22812,5.7848,1.2726,11.284,0.42406,224.084,68.60233334,0.109578,0.108738,3.4531,1252.0109,19.54596,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,닭가슴살데리야끼구이,100.8,107.968,10.7296,3.2284,8.58368,1.2726,11.396,0.4277,224.112,68.60233334,0.109578,0.12537,3.4531,1252.0109,19.54596,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,(우유제외)닭가슴살버터구이,49.4,95.267,9.6727,5.4802,0.9105,0,3.481,0.1377,140.457,10.76183333,0.08537,0.0236,0,358.3349,36.3342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,닭가슴살버터구이,49.4,98.557,9.7,6.1543,0.193,0,3.201,0.1398,120.437,40.88516667,0.08537,0.02612,0,177.3457,15.2152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,닭갈비구이,46.4,91.935,7.86782,6.37452,0.18642,0.0308,6.131,0.32308,59.697,19.282,0.06647,0.054736,0.38332,1010.1882,207.98554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,닭꼬치,98,92.68,8.8725,4.5164,4.0649,0.728,10.36,0.6951,296.03,31.10333333,0.09702,0.14189,42.742,25.0663,13.2027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,닭봉구이,46.4,88.155,8.04002,5.85792,0.22842,0.0308,6.551,0.47428,61.377,23.062,0.08495,0.092536,0.38332,277.7712,159.68554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,닭살구이,46.4,62.115,10.14002,1.99392,0.22842,0.0308,6.971,0.55828,58.017,21.802,0.08495,0.092536,0.38332,277.7712,159.68554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,닭살데리야끼구이,50.4,65.506,10.37778,1.99066,0.81564,0.035,7.7,0.60998,185.36,21.791,0.0861,0.095256,0.38332,277.7712,159.68554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,(우유제외)닭살버터구이,45,68.639,10.0969,2.61958,0.44598,0,5.501,0.4817,66.291,22.37133333,0.08411,0.0887,0,115.0394,13.3476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,닭살버터구이,45,69.955,10.10782,2.88922,0.15898,0,5.389,0.48254,58.283,34.42066667,0.08411,0.089708,0,42.64372,4.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,닭살찹스테이크,98,96.768,10.64504,3.43,5.48506,0.994,12.572,0.60578,221.774,86.9995,0.099008,0.133546,15.8221,575.59908,322.09968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,대구구이,44.8,62.3,8.19056,2.9218,0.1288,0,14.728,0.17276,0.028,9.66,0.0504,0.0672,0.42,553.00672,316.97428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,돼지고기구이,42.2,159.527,5.5847,14.9981,0.0663,0,2.841,0.1961,56.743,7.991,0.20549,0.06868,0.1848,1465.443,132.0522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,돼지고기된장구이,49.1,83.521,9.80626,4.2783,0.6991,0,4.971,0.64586,229.016,1.271,0.39659,0.13882,0.1092,747.13912,327.05848,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,돼지고기떡갈비,86.4,145.932,14.81155,5.30696,8.54473,0.4635,8.333,0.4783,223.256,2.224166666,0.173542,0.187562,0.99878,1004.68331,335.72576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,돼지고기떡갈비구이,85.7,141.223,14.77765,4.8963,8.34527,0.4635,7.318,0.4128,223.054,2.1875,0.173212,0.186622,0.99878,838.19831,333.58948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,돼지고기찹스테이크,84.7,93.165,9.76225,4.46613,3.05447,0.6609,8.512,0.53107,91.45,37.90708334,0.377624,0.152598,15.18078,889.75386,334.84799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,돼지고기찹쌀구이,52,104.157,9.85806,4.1509,5.8021,0,1.889,0.50606,53.201,1.271,0.37447,0.13098,0.1092,747.13912,327.05848,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,돼지고기찹쌀구이(간장),49.4,83.757,10.52371,2.23942,4.52559,0.0547,2.79,0.20942,83.534,0.431,0.118358,0.10413,0.25398,330.04885,88.91197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,돼지고기채소구이,80.2,86.937,9.72016,4.1628,2.2307,0.651,7.009,0.49036,122.005,37.90433334,0.37643,0.15114,15.1452,764.71542,333.24578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,돼지목살구이,42.6,79.161,8.3415,4.7373,0.1989,0,3.483,0.3321,121.509,2.973,0.27837,0.0393,0.4704,683.9784,29.4294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,두부달걀부침,68.9,102.83,6.74548,6.12458,4.46362,1.4966,39.264,1.0324,119.677,19.04,0.031108,0.154042,0.00476,1890.54334,511.22946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,두부스테이크,113.7,147.495,8.62213,6.57042,12.76437,2.5551,50.354,1.29578,167.796,52.815,0.05081,0.234852,3.01576,2101.01903,543.93682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,두부함박스테이크,50.4,81.746,6.25618,3.57602,5.48702,0.7294,23.086,0.78414,277.816,19.124,0.117502,0.076328,0.16394,903.76524,95.68972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,떡갈비구이,109.2,232.064,11.50422,15.92822,9.60834,1.1046,32.438,1.75882,176.526,33.05983333,0.044142,0.311332,1.74608,1450.62288,416.88528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,맛살달걀말이,107.8,162.26,12.41856,7.9898,8.8998,0,112.728,1.54476,368.928,95.2,0.0651,0.3703,0,1319.14972,333.91428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,미트볼구이,95.8,118.13,11.20929,3.31974,10.03476,1.2928,28.558,0.97192,167.566,52.09483334,0.281105,0.251676,1.13116,973.14383,96.35632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,베이컨채소말이,70,77.42,5.1408,4.8762,4.5864,1.232,5.04,0.5124,183.68,3.511666666,0.09268,0.09408,17.2326,556.2536,52.689,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,비엔나브로콜리꼬지,70,129.29,6.28222,8.77366,6.37756,1.036,22.288,0.49322,301.714,8.12,0.112532,0.087752,20.48396,1460.46194,397.80048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,삼겹살구이,42.2,159.527,5.5847,14.9981,0.0663,0,2.841,0.1961,56.743,7.991,0.20549,0.06868,0.1848,1465.443,132.0522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,삼색달걀말이,76,106.915,7.1646,6.94292,3.05712,0.3668,34.295,1.14066,176.045,110.4103333,0.04967,0.272086,1.00632,1174.21836,332.34488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,삼치구이,44.8,72.8,8.43416,4.0264,0.0028,0,2.128,0.04676,16.408,0,0.0336,0.0252,0,569.68072,327.51628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,삼치구이+양념장,47.2,76.326,8.52609,4.02704,0.8265,0.0274,2.432,0.06203,49.916,0.001166667,0.034521,0.037473,0.07674,569.97721,327.523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,삼치데리야끼구이,54.8,95.113,8.99986,4.06718,4.83456,0.098,3.653,0.14094,184.899,0.011,0.044728,0.072964,0.22876,584.95164,328.47416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,삼치레몬구이,45.5,72.982,8.43696,4.0278,0.063,0,2.177,0.04746,16.422,0,0.03388,0.02534,0.35,569.82072,327.59328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,삼치엿장구이,52.5,89.488,9.12478,3.36987,4.84652,0.1358,3.535,0.12187,150.367,0,0.041552,0.07168,0.00714,454.33542,249.70953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
